,smiles,anchors
17753,[CH]1C[NH2+][CH]O1,"[2, 3]"
17754,[CH]1C[NH2+][CH]O1,"[1]"
17755,[CH]1C[NH2+][CH]O1,"[1, 0]"
17756,[CH]1C[NH2+][CH]O1,"[0]"
17757,[CH]1C[NH2+][CH]O1,"[3, 2]"
17758,[CH]1C[NH2+][CH]O1,"[3]"
17759,C1=CCC[NH+]CC1,"[0, 1]"
17760,C1=CCC[NH+]CC1,"[1, 2]"
17761,C1=CCC[NH+]CC1,"[2]"
17762,C1=CCC[NH+]CC1,"[2, 1]"
17763,C1=CCC[NH+]CC1,"[3, 4]"
17764,C1=CCC[NH+]CC1,"[4, 3]"
17765,C1=CCC[NH+]CC1,"[2, 3]"
17766,C1=CCC[NH+]CC1,"[0]"
17767,C1=CCC[NH+]CC1,"[3, 2]"
17768,C1=CCC[NH+]CC1,"[3]"
17769,C1=CC=CCC=1,"[0, 1]"
17770,C1=CC=CCC=1,"[2]"
17771,C1=CC=CCC=1,"[1, 2]"
17772,C1=CC=CCC=1,"[2, 1]"
17773,C1=CC=CCC=1,"[3, 4]"
17774,C1=CC=CCC=1,"[5]"
17775,C1=CC=CCC=1,"[4, 3]"
17776,C1=CC=CCC=1,"[5, 4]"
17777,C1=CC=CCC=1,"[4]"
17778,C1=CC=CCC=1,"[2, 3]"
17779,C1=CC=CCC=1,"[1]"
17780,C1=CC=CCC=1,"[4, 5]"
17781,C1=CC=CCC=1,"[5, 0]"
17782,C1=CC=CCC=1,"[0, 5]"
17783,C1=CC=CCC=1,"[1, 0]"
17784,C1=CC=CCC=1,"[3, 2]"
17785,C1=CC=CCC=1,"[3]"
17786,[C]1CNCNC1,"[0, 1]"
17787,[C]1CNCNC1,"[2]"
17788,[C]1CNCNC1,"[1, 2]"
17789,[C]1CNCNC1,"[2, 1]"
17790,[C]1CNCNC1,"[2, 3]"
17791,[C]1CNCNC1,"[1]"
17792,[C]1CNCNC1,"[1, 0]"
17793,[C]1CNCNC1,"[0]"
17794,[C]1CNCNC1,"[3, 2]"
17795,[C]1CNCNC1,"[3]"
17796,[CH]1CN[CH]C=N1,"[0, 1]"
17797,[CH]1CN[CH]C=N1,"[2]"
17798,[CH]1CN[CH]C=N1,"[1, 2]"
17799,[CH]1CN[CH]C=N1,"[2, 1]"
17800,[CH]1CN[CH]C=N1,"[3, 4]"
17801,[CH]1CN[CH]C=N1,"[4, 3]"
17802,[CH]1CN[CH]C=N1,"[5, 4]"
17803,[CH]1CN[CH]C=N1,"[4]"
17804,[CH]1CN[CH]C=N1,"[2, 3]"
17805,[CH]1CN[CH]C=N1,"[1]"
17806,[CH]1CN[CH]C=N1,"[1, 0]"
17807,[CH]1CN[CH]C=N1,"[4, 5]"
17808,[CH]1CN[CH]C=N1,"[5, 0]"
17809,[CH]1CN[CH]C=N1,"[0, 5]"
17810,[CH]1CN[CH]C=N1,"[0]"
17811,[CH]1CN[CH]C=N1,"[3, 2]"
17812,[CH]1CN[CH]C=N1,"[3]"
17813,[CH]1[CH]CCNC[CH]1,"[2]"
17814,[CH]1[CH]CCNC[CH]1,"[3, 4]"
17815,[CH]1[CH]CCNC[CH]1,"[5]"
17816,[CH]1[CH]CCNC[CH]1,"[4, 3]"
17817,[CH]1[CH]CCNC[CH]1,"[5, 4]"
17818,[CH]1[CH]CCNC[CH]1,"[1, 0]"
17819,[CH]1[CH]CCNC[CH]1,"[6, 5]"
17820,[CH]1[CH]CCNC[CH]1,"[4]"
17821,[CH]1[CH]CCNC[CH]1,"[1]"
17822,[CH]1[CH]CCNC[CH]1,"[4, 5]"
17823,[CH]1[CH]CCNC[CH]1,"[5, 6]"
17824,[CH]1[CH]CCNC[CH]1,"[0, 1]"
17825,[CH]1[CH]CCNC[CH]1,"[1, 2]"
17826,[CH]1[CH]CCNC[CH]1,"[2, 1]"
17827,[CH]1[CH]CCNC[CH]1,"[0]"
17828,[CH]1[CH]CCNC[CH]1,"[3, 2]"
17829,[CH]1[CH]CCNC[CH]1,"[3]"
17830,[CH]1[CH]CCNC[CH]1,"[6]"
17831,[CH]1[CH]CCNC[CH]1,"[0, 6]"
17832,[CH]1[CH]CCNC[CH]1,"[2, 3]"
17833,[CH]1[CH]CCNC[CH]1,"[6, 0]"
17834,C1C[NH+]CC[NH+]1,"[0]"
17835,C1C[NH+]CC[NH+]1,"[1, 2]"
17836,C1C[NH+]CC[NH+]1,"[2, 1]"
17837,C1C[NH+]CC[NH+]1,"[0, 1]"
17838,[CH]1[CH]OCC=C1,"[0, 1]"
17839,[CH]1[CH]OCC=C1,"[1, 2]"
17840,[CH]1[CH]OCC=C1,"[2, 1]"
17841,[CH]1[CH]OCC=C1,"[3, 4]"
17842,[CH]1[CH]OCC=C1,"[5]"
17843,[CH]1[CH]OCC=C1,"[4, 3]"
17844,[CH]1[CH]OCC=C1,"[5, 4]"
17845,[CH]1[CH]OCC=C1,"[4]"
17846,[CH]1[CH]OCC=C1,"[2, 3]"
17847,[CH]1[CH]OCC=C1,"[1]"
17848,[CH]1[CH]OCC=C1,"[1, 0]"
17849,[CH]1[CH]OCC=C1,"[4, 5]"
17850,[CH]1[CH]OCC=C1,"[5, 0]"
17851,[CH]1[CH]OCC=C1,"[0, 5]"
17852,[CH]1[CH]OCC=C1,"[0]"
17853,[CH]1[CH]OCC=C1,"[3, 2]"
17854,[CH]1[CH]OCC=C1,"[3]"
17855,C1=C[P]NC1,"[0, 1]"
17856,C1=C[P]NC1,"[2]"
17857,C1=C[P]NC1,"[1, 2]"
17858,C1=C[P]NC1,"[2, 1]"
17859,C1=C[P]NC1,"[3, 4]"
17860,C1=C[P]NC1,"[4, 3]"
17861,C1=C[P]NC1,"[4, 0]"
17862,C1=C[P]NC1,"[0, 4]"
17863,C1=C[P]NC1,"[4]"
17864,C1=C[P]NC1,"[2, 3]"
17865,C1=C[P]NC1,"[1]"
17866,C1=C[P]NC1,"[1, 0]"
17867,C1=C[P]NC1,"[0]"
17868,C1=C[P]NC1,"[3, 2]"
17869,C1=C[P]NC1,"[3]"
17870,C1=CNSNC1,"[0, 1]"
17871,C1=CNSNC1,"[2]"
17872,C1=CNSNC1,"[1, 2]"
17873,C1=CNSNC1,"[2, 1]"
17874,C1=CNSNC1,"[3, 4]"
17875,C1=CNSNC1,"[5]"
17876,C1=CNSNC1,"[4, 3]"
17877,C1=CNSNC1,"[5, 4]"
17878,C1=CNSNC1,"[4]"
17879,C1=CNSNC1,"[2, 3]"
17880,C1=CNSNC1,"[1]"
17881,C1=CNSNC1,"[1, 0]"
17882,C1=CNSNC1,"[4, 5]"
17883,C1=CNSNC1,"[5, 0]"
17884,C1=CNSNC1,"[0, 5]"
17885,C1=CNSNC1,"[0]"
17886,C1=CNSNC1,"[3, 2]"
17887,C1=CNSNC1,"[3]"
17888,[CH]1[CH]NNC1,"[0, 1]"
17889,[CH]1[CH]NNC1,"[2]"
17890,[CH]1[CH]NNC1,"[1, 2]"
17891,[CH]1[CH]NNC1,"[2, 1]"
17892,[CH]1[CH]NNC1,"[3, 4]"
17893,[CH]1[CH]NNC1,"[4, 3]"
17894,[CH]1[CH]NNC1,"[4, 0]"
17895,[CH]1[CH]NNC1,"[0, 4]"
17896,[CH]1[CH]NNC1,"[4]"
17897,[CH]1[CH]NNC1,"[2, 3]"
17898,[CH]1[CH]NNC1,"[1]"
17899,[CH]1[CH]NNC1,"[1, 0]"
17900,[CH]1[CH]NNC1,"[0]"
17901,[CH]1[CH]NNC1,"[3, 2]"
17902,[CH]1[CH]NNC1,"[3]"
17903,[CH]1[CH-]C=[NH+]C=CS1,"[2]"
17904,[CH]1[CH-]C=[NH+]C=CS1,"[3, 4]"
17905,[CH]1[CH-]C=[NH+]C=CS1,"[5]"
17906,[CH]1[CH-]C=[NH+]C=CS1,"[4, 3]"
17907,[CH]1[CH-]C=[NH+]C=CS1,"[5, 4]"
17908,[CH]1[CH-]C=[NH+]C=CS1,"[1, 0]"
17909,[CH]1[CH-]C=[NH+]C=CS1,"[6, 5]"
17910,[CH]1[CH-]C=[NH+]C=CS1,"[4]"
17911,[CH]1[CH-]C=[NH+]C=CS1,"[1]"
17912,[CH]1[CH-]C=[NH+]C=CS1,"[4, 5]"
17913,[CH]1[CH-]C=[NH+]C=CS1,"[5, 6]"
17914,[CH]1[CH-]C=[NH+]C=CS1,"[0, 1]"
17915,[CH]1[CH-]C=[NH+]C=CS1,"[1, 2]"
17916,[CH]1[CH-]C=[NH+]C=CS1,"[2, 1]"
17917,[CH]1[CH-]C=[NH+]C=CS1,"[0]"
17918,[CH]1[CH-]C=[NH+]C=CS1,"[3, 2]"
17919,[CH]1[CH-]C=[NH+]C=CS1,"[6]"
17920,[CH]1[CH-]C=[NH+]C=CS1,"[0, 6]"
17921,[CH]1[CH-]C=[NH+]C=CS1,"[2, 3]"
17922,[CH]1[CH-]C=[NH+]C=CS1,"[6, 0]"
17923,C=[SH+],"[0]"
17924,C=[SH+],"[1]"
17925,[CH]1[CH]OC[N+]1,"[0, 1]"
17926,[CH]1[CH]OC[N+]1,"[1, 2]"
17927,[CH]1[CH]OC[N+]1,"[4, 0]"
17928,[CH]1[CH]OC[N+]1,"[2, 1]"
17929,[CH]1[CH]OC[N+]1,"[3, 4]"
17930,[CH]1[CH]OC[N+]1,"[4, 3]"
17931,[CH]1[CH]OC[N+]1,"[0, 4]"
17932,[CH]1[CH]OC[N+]1,"[4]"
17933,[CH]1[CH]OC[N+]1,"[2, 3]"
17934,[CH]1[CH]OC[N+]1,"[1]"
17935,[CH]1[CH]OC[N+]1,"[1, 0]"
17936,[CH]1[CH]OC[N+]1,"[0]"
17937,[CH]1[CH]OC[N+]1,"[3, 2]"
17938,[CH]1[CH]OC[N+]1,"[3]"
17939,[CH]1[CH][N+][CH]C1,"[0, 1]"
17940,[CH]1[CH][N+][CH]C1,"[2]"
17941,[CH]1[CH][N+][CH]C1,"[1, 2]"
17942,[CH]1[CH][N+][CH]C1,"[2, 1]"
17943,[CH]1[CH][N+][CH]C1,"[3, 4]"
17944,[CH]1[CH][N+][CH]C1,"[4, 3]"
17945,[CH]1[CH][N+][CH]C1,"[4, 0]"
17946,[CH]1[CH][N+][CH]C1,"[0, 4]"
17947,[CH]1[CH][N+][CH]C1,"[4]"
17948,[CH]1[CH][N+][CH]C1,"[2, 3]"
17949,[CH]1[CH][N+][CH]C1,"[1]"
17950,[CH]1[CH][N+][CH]C1,"[1, 0]"
17951,[CH]1[CH][N+][CH]C1,"[0]"
17952,[CH]1[CH][N+][CH]C1,"[3, 2]"
17953,[CH]1[CH][N+][CH]C1,"[3]"
17954,[C]1[CH]SC=N1,"[0, 1]"
17955,[C]1[CH]SC=N1,"[2]"
17956,[C]1[CH]SC=N1,"[1, 2]"
17957,[C]1[CH]SC=N1,"[2, 1]"
17958,[C]1[CH]SC=N1,"[3, 4]"
17959,[C]1[CH]SC=N1,"[4, 3]"
17960,[C]1[CH]SC=N1,"[4, 0]"
17961,[C]1[CH]SC=N1,"[0, 4]"
17962,[C]1[CH]SC=N1,"[2, 3]"
17963,[C]1[CH]SC=N1,"[1]"
17964,[C]1[CH]SC=N1,"[1, 0]"
17965,[C]1[CH]SC=N1,"[0]"
17966,[C]1[CH]SC=N1,"[3, 2]"
17967,[C]1[CH]SC=N1,"[3]"
17968,[C]1C[CH]CN1,"[0, 1]"
17969,[C]1C[CH]CN1,"[2]"
17970,[C]1C[CH]CN1,"[1, 2]"
17971,[C]1C[CH]CN1,"[2, 1]"
17972,[C]1C[CH]CN1,"[3, 4]"
17973,[C]1C[CH]CN1,"[4, 3]"
17974,[C]1C[CH]CN1,"[4, 0]"
17975,[C]1C[CH]CN1,"[0, 4]"
17976,[C]1C[CH]CN1,"[4]"
17977,[C]1C[CH]CN1,"[2, 3]"
17978,[C]1C[CH]CN1,"[1]"
17979,[C]1C[CH]CN1,"[1, 0]"
17980,[C]1C[CH]CN1,"[0]"
17981,[C]1C[CH]CN1,"[3, 2]"
17982,[C]1C[CH]CN1,"[3]"
17983,[CH]1CNCSC1,"[0, 1]"
17984,[CH]1CNCSC1,"[2]"
17985,[CH]1CNCSC1,"[1, 2]"
17986,[CH]1CNCSC1,"[2, 1]"
17987,[CH]1CNCSC1,"[3, 4]"
17988,[CH]1CNCSC1,"[5]"
17989,[CH]1CNCSC1,"[4, 3]"
17990,[CH]1CNCSC1,"[5, 4]"
17991,[CH]1CNCSC1,"[4]"
17992,[CH]1CNCSC1,"[2, 3]"
17993,[CH]1CNCSC1,"[1]"
17994,[CH]1CNCSC1,"[1, 0]"
17995,[CH]1CNCSC1,"[4, 5]"
17996,[CH]1CNCSC1,"[5, 0]"
17997,[CH]1CNCSC1,"[0, 5]"
17998,[CH]1CNCSC1,"[0]"
17999,[CH]1CNCSC1,"[3, 2]"
18000,[CH]1CNCSC1,"[3]"
18001,[CH]1CCC=CNC1,"[2]"
18002,[CH]1CCC=CNC1,"[3, 4]"
18003,[CH]1CCC=CNC1,"[5]"
18004,[CH]1CCC=CNC1,"[4, 3]"
18005,[CH]1CCC=CNC1,"[5, 4]"
18006,[CH]1CCC=CNC1,"[1, 0]"
18007,[CH]1CCC=CNC1,"[6, 5]"
18008,[CH]1CCC=CNC1,"[4]"
18009,[CH]1CCC=CNC1,"[1]"
18010,[CH]1CCC=CNC1,"[4, 5]"
18011,[CH]1CCC=CNC1,"[5, 6]"
18012,[CH]1CCC=CNC1,"[0, 1]"
18013,[CH]1CCC=CNC1,"[1, 2]"
18014,[CH]1CCC=CNC1,"[2, 1]"
18015,[CH]1CCC=CNC1,"[0]"
18016,[CH]1CCC=CNC1,"[3, 2]"
18017,[CH]1CCC=CNC1,"[3]"
18018,[CH]1CCC=CNC1,"[6]"
18019,[CH]1CCC=CNC1,"[0, 6]"
18020,[CH]1CCC=CNC1,"[2, 3]"
18021,[CH]1CCC=CNC1,"[6, 0]"
18022,[CH]1[CH]C[N+][CH]1,"[0, 1]"
18023,[CH]1[CH]C[N+][CH]1,"[2]"
18024,[CH]1[CH]C[N+][CH]1,"[1, 2]"
18025,[CH]1[CH]C[N+][CH]1,"[2, 1]"
18026,[CH]1[CH]C[N+][CH]1,"[3, 4]"
18027,[CH]1[CH]C[N+][CH]1,"[4, 3]"
18028,[CH]1[CH]C[N+][CH]1,"[4, 0]"
18029,[CH]1[CH]C[N+][CH]1,"[0, 4]"
18030,[CH]1[CH]C[N+][CH]1,"[4]"
18031,[CH]1[CH]C[N+][CH]1,"[2, 3]"
18032,[CH]1[CH]C[N+][CH]1,"[1]"
18033,[CH]1[CH]C[N+][CH]1,"[1, 0]"
18034,[CH]1[CH]C[N+][CH]1,"[0]"
18035,[CH]1[CH]C[N+][CH]1,"[3, 2]"
18036,[CH]1[CH]C[N+][CH]1,"[3]"
18037,[CH]1C[NH+][CH]CCN1,"[3, 4]"
18038,[CH]1C[NH+][CH]CCN1,"[5]"
18039,[CH]1C[NH+][CH]CCN1,"[4, 3]"
18040,[CH]1C[NH+][CH]CCN1,"[5, 4]"
18041,[CH]1C[NH+][CH]CCN1,"[1, 0]"
18042,[CH]1C[NH+][CH]CCN1,"[6, 5]"
18043,[CH]1C[NH+][CH]CCN1,"[4]"
18044,[CH]1C[NH+][CH]CCN1,"[1]"
18045,[CH]1C[NH+][CH]CCN1,"[4, 5]"
18046,[CH]1C[NH+][CH]CCN1,"[5, 6]"
18047,[CH]1C[NH+][CH]CCN1,"[0, 1]"
18048,[CH]1C[NH+][CH]CCN1,"[1, 2]"
18049,[CH]1C[NH+][CH]CCN1,"[2, 1]"
18050,[CH]1C[NH+][CH]CCN1,"[0]"
18051,[CH]1C[NH+][CH]CCN1,"[3, 2]"
18052,[CH]1C[NH+][CH]CCN1,"[3]"
18053,[CH]1C[NH+][CH]CCN1,"[6]"
18054,[CH]1C[NH+][CH]CCN1,"[0, 6]"
18055,[CH]1C[NH+][CH]CCN1,"[2, 3]"
18056,[CH]1C[NH+][CH]CCN1,"[6, 0]"
18057,C1=CCCCC=C1,"[0, 1]"
18058,C1=CCCCC=C1,"[2]"
18059,C1=CCCCC=C1,"[1, 2]"
18060,C1=CCCCC=C1,"[2, 1]"
18061,C1=CCCCC=C1,"[2, 3]"
18062,C1=CCCCC=C1,"[1]"
18063,C1=CCCCC=C1,"[1, 0]"
18064,C1=CCCCC=C1,"[6, 0]"
18065,C1=CCCCC=C1,"[0]"
18066,C1=CCCCC=C1,"[3, 2]"
18067,C1=CCCCC=C1,"[3]"
18068,[CH]1C=CCN=C1,"[0, 1]"
18069,[CH]1C=CCN=C1,"[2]"
18070,[CH]1C=CCN=C1,"[1, 2]"
18071,[CH]1C=CCN=C1,"[2, 1]"
18072,[CH]1C=CCN=C1,"[3, 4]"
18073,[CH]1C=CCN=C1,"[5]"
18074,[CH]1C=CCN=C1,"[4, 3]"
18075,[CH]1C=CCN=C1,"[5, 4]"
18076,[CH]1C=CCN=C1,"[2, 3]"
18077,[CH]1C=CCN=C1,"[1]"
18078,[CH]1C=CCN=C1,"[1, 0]"
18079,[CH]1C=CCN=C1,"[4, 5]"
18080,[CH]1C=CCN=C1,"[5, 0]"
18081,[CH]1C=CCN=C1,"[0, 5]"
18082,[CH]1C=CCN=C1,"[0]"
18083,[CH]1C=CCN=C1,"[3, 2]"
18084,[CH]1C=CCN=C1,"[3]"
18085,C1=NNSC1,"[0, 1]"
18086,C1=NNSC1,"[2]"
18087,C1=NNSC1,"[1, 2]"
18088,C1=NNSC1,"[2, 1]"
18089,C1=NNSC1,"[3, 4]"
18090,C1=NNSC1,"[4, 3]"
18091,C1=NNSC1,"[4, 0]"
18092,C1=NNSC1,"[0, 4]"
18093,C1=NNSC1,"[4]"
18094,C1=NNSC1,"[2, 3]"
18095,C1=NNSC1,"[1, 0]"
18096,C1=NNSC1,"[0]"
18097,C1=NNSC1,"[3, 2]"
18098,C1=NNSC1,"[3]"
18099,C1=CNN=CN1,"[0, 1]"
18100,C1=CNN=CN1,"[2]"
18101,C1=CNN=CN1,"[1, 2]"
18102,C1=CNN=CN1,"[2, 1]"
18103,C1=CNN=CN1,"[3, 4]"
18104,C1=CNN=CN1,"[5]"
18105,C1=CNN=CN1,"[4, 3]"
18106,C1=CNN=CN1,"[5, 4]"
18107,C1=CNN=CN1,"[4]"
18108,C1=CNN=CN1,"[2, 3]"
18109,C1=CNN=CN1,"[1]"
18110,C1=CNN=CN1,"[1, 0]"
18111,C1=CNN=CN1,"[4, 5]"
18112,C1=CNN=CN1,"[5, 0]"
18113,C1=CNN=CN1,"[0, 5]"
18114,C1=CNN=CN1,"[0]"
18115,C1=CNN=CN1,"[3, 2]"
18116,[CH]1CCCNN1,"[0, 1]"
18117,[CH]1CCCNN1,"[2]"
18118,[CH]1CCCNN1,"[1, 2]"
18119,[CH]1CCCNN1,"[2, 1]"
18120,[CH]1CCCNN1,"[3, 4]"
18121,[CH]1CCCNN1,"[5]"
18122,[CH]1CCCNN1,"[4, 3]"
18123,[CH]1CCCNN1,"[5, 4]"
18124,[CH]1CCCNN1,"[4]"
18125,[CH]1CCCNN1,"[2, 3]"
18126,[CH]1CCCNN1,"[1]"
18127,[CH]1CCCNN1,"[1, 0]"
18128,[CH]1CCCNN1,"[4, 5]"
18129,[CH]1CCCNN1,"[5, 0]"
18130,[CH]1CCCNN1,"[0, 5]"
18131,[CH]1CCCNN1,"[0]"
18132,[CH]1CCCNN1,"[3, 2]"
18133,[CH]1CCCNN1,"[3]"
18134,C1CNNCCN1,"[6]"
18135,C1CNNCCN1,"[0, 1]"
18136,C1CNNCCN1,"[2]"
18137,C1CNNCCN1,"[1, 2]"
18138,C1CNNCCN1,"[2, 1]"
18139,C1CNNCCN1,"[6, 5]"
18140,C1CNNCCN1,"[2, 3]"
18141,C1CNNCCN1,"[1]"
18142,C1CNNCCN1,"[1, 0]"
18143,C1CNNCCN1,"[5, 6]"
18144,C1CNNCCN1,"[0]"
18145,[CH]1CCNC[CH][NH2+]1,"[2]"
18146,[CH]1CCNC[CH][NH2+]1,"[3, 4]"
18147,[CH]1CCNC[CH][NH2+]1,"[5]"
18148,[CH]1CCNC[CH][NH2+]1,"[4, 3]"
18149,[CH]1CCNC[CH][NH2+]1,"[5, 4]"
18150,[CH]1CCNC[CH][NH2+]1,"[1, 0]"
18151,[CH]1CCNC[CH][NH2+]1,"[6, 5]"
18152,[CH]1CCNC[CH][NH2+]1,"[4]"
18153,[CH]1CCNC[CH][NH2+]1,"[1]"
18154,[CH]1CCNC[CH][NH2+]1,"[4, 5]"
18155,[CH]1CCNC[CH][NH2+]1,"[5, 6]"
18156,[CH]1CCNC[CH][NH2+]1,"[0, 1]"
18157,[CH]1CCNC[CH][NH2+]1,"[1, 2]"
18158,[CH]1CCNC[CH][NH2+]1,"[2, 1]"
18159,[CH]1CCNC[CH][NH2+]1,"[0]"
18160,[CH]1CCNC[CH][NH2+]1,"[3, 2]"
18161,[CH]1CCNC[CH][NH2+]1,"[3]"
18162,[CH]1CCNC[CH][NH2+]1,"[0, 6]"
18163,[CH]1CCNC[CH][NH2+]1,"[2, 3]"
18164,[CH]1CCNC[CH][NH2+]1,"[6, 0]"
18165,[C]1C=CSO1,"[0, 1]"
18166,[C]1C=CSO1,"[2]"
18167,[C]1C=CSO1,"[1, 2]"
18168,[C]1C=CSO1,"[2, 1]"
18169,[C]1C=CSO1,"[3, 4]"
18170,[C]1C=CSO1,"[4, 3]"
18171,[C]1C=CSO1,"[4, 0]"
18172,[C]1C=CSO1,"[0, 4]"
18173,[C]1C=CSO1,"[2, 3]"
18174,[C]1C=CSO1,"[1]"
18175,[C]1C=CSO1,"[1, 0]"
18176,[C]1C=CSO1,"[0]"
18177,[C]1C=CSO1,"[3, 2]"
18178,[C]1C=CSO1,"[3]"
18179,[CH]1N=NCN1,"[0, 1]"
18180,[CH]1N=NCN1,"[1, 2]"
18181,[CH]1N=NCN1,"[4, 0]"
18182,[CH]1N=NCN1,"[2, 1]"
18183,[CH]1N=NCN1,"[3, 4]"
18184,[CH]1N=NCN1,"[4, 3]"
18185,[CH]1N=NCN1,"[0, 4]"
18186,[CH]1N=NCN1,"[4]"
18187,[CH]1N=NCN1,"[2, 3]"
18188,[CH]1N=NCN1,"[1, 0]"
18189,[CH]1N=NCN1,"[0]"
18190,[CH]1N=NCN1,"[3, 2]"
18191,[CH]1N=NCN1,"[3]"
18192,[CH]1C=CC[CH]NC1,"[2]"
18193,[CH]1C=CC[CH]NC1,"[3, 4]"
18194,[CH]1C=CC[CH]NC1,"[5]"
18195,[CH]1C=CC[CH]NC1,"[4, 3]"
18196,[CH]1C=CC[CH]NC1,"[5, 4]"
18197,[CH]1C=CC[CH]NC1,"[1, 0]"
18198,[CH]1C=CC[CH]NC1,"[6, 5]"
18199,[CH]1C=CC[CH]NC1,"[4]"
18200,[CH]1C=CC[CH]NC1,"[1]"
18201,[CH]1C=CC[CH]NC1,"[4, 5]"
18202,[CH]1C=CC[CH]NC1,"[5, 6]"
18203,[CH]1C=CC[CH]NC1,"[0, 1]"
18204,[CH]1C=CC[CH]NC1,"[1, 2]"
18205,[CH]1C=CC[CH]NC1,"[2, 1]"
18206,[CH]1C=CC[CH]NC1,"[0]"
18207,[CH]1C=CC[CH]NC1,"[3, 2]"
18208,[CH]1C=CC[CH]NC1,"[3]"
18209,[CH]1C=CC[CH]NC1,"[6]"
18210,[CH]1C=CC[CH]NC1,"[0, 6]"
18211,[CH]1C=CC[CH]NC1,"[2, 3]"
18212,[CH]1C=CC[CH]NC1,"[6, 0]"
18213,[CH]1C=CC=C[CH]NC1,"[2]"
18214,[CH]1C=CC=C[CH]NC1,"[3, 4]"
18215,[CH]1C=CC=C[CH]NC1,"[5]"
18216,[CH]1C=CC=C[CH]NC1,"[4, 3]"
18217,[CH]1C=CC=C[CH]NC1,"[5, 4]"
18218,[CH]1C=CC=C[CH]NC1,"[1, 0]"
18219,[CH]1C=CC=C[CH]NC1,"[6, 5]"
18220,[CH]1C=CC=C[CH]NC1,"[4]"
18221,[CH]1C=CC=C[CH]NC1,"[1]"
18222,[CH]1C=CC=C[CH]NC1,"[7]"
18223,[CH]1C=CC=C[CH]NC1,"[4, 5]"
18224,[CH]1C=CC=C[CH]NC1,"[5, 6]"
18225,[CH]1C=CC=C[CH]NC1,"[0, 1]"
18226,[CH]1C=CC=C[CH]NC1,"[0, 7]"
18227,[CH]1C=CC=C[CH]NC1,"[1, 2]"
18228,[CH]1C=CC=C[CH]NC1,"[2, 1]"
18229,[CH]1C=CC=C[CH]NC1,"[7, 0]"
18230,[CH]1C=CC=C[CH]NC1,"[6, 7]"
18231,[CH]1C=CC=C[CH]NC1,"[7, 6]"
18232,[CH]1C=CC=C[CH]NC1,"[0]"
18233,[CH]1C=CC=C[CH]NC1,"[3, 2]"
18234,[CH]1C=CC=C[CH]NC1,"[3]"
18235,[CH]1C=CC=C[CH]NC1,"[6]"
18236,[CH]1C=CC=C[CH]NC1,"[2, 3]"
18237,[C]1C[CH][CH][CH]C1,"[0, 1]"
18238,[C]1C[CH][CH][CH]C1,"[2]"
18239,[C]1C[CH][CH][CH]C1,"[1, 2]"
18240,[C]1C[CH][CH][CH]C1,"[2, 1]"
18241,[C]1C[CH][CH][CH]C1,"[2, 3]"
18242,[C]1C[CH][CH][CH]C1,"[1]"
18243,[C]1C[CH][CH][CH]C1,"[1, 0]"
18244,[C]1C[CH][CH][CH]C1,"[0]"
18245,[C]1C[CH][CH][CH]C1,"[3, 2]"
18246,[C]1C[CH][CH][CH]C1,"[3]"
18247,[CH]1CN=NC=N1,"[0, 1]"
18248,[CH]1CN=NC=N1,"[1, 2]"
18249,[CH]1CN=NC=N1,"[2, 1]"
18250,[CH]1CN=NC=N1,"[3, 4]"
18251,[CH]1CN=NC=N1,"[4, 3]"
18252,[CH]1CN=NC=N1,"[5, 4]"
18253,[CH]1CN=NC=N1,"[4]"
18254,[CH]1CN=NC=N1,"[2, 3]"
18255,[CH]1CN=NC=N1,"[1]"
18256,[CH]1CN=NC=N1,"[1, 0]"
18257,[CH]1CN=NC=N1,"[4, 5]"
18258,[CH]1CN=NC=N1,"[5, 0]"
18259,[CH]1CN=NC=N1,"[0, 5]"
18260,[CH]1CN=NC=N1,"[0]"
18261,[CH]1CN=NC=N1,"[3, 2]"
18262,C1=CSCNC1,"[0, 1]"
18263,C1=CSCNC1,"[2]"
18264,C1=CSCNC1,"[1, 2]"
18265,C1=CSCNC1,"[2, 1]"
18266,C1=CSCNC1,"[3, 4]"
18267,C1=CSCNC1,"[5]"
18268,C1=CSCNC1,"[4, 3]"
18269,C1=CSCNC1,"[5, 4]"
18270,C1=CSCNC1,"[4]"
18271,C1=CSCNC1,"[2, 3]"
18272,C1=CSCNC1,"[1]"
18273,C1=CSCNC1,"[1, 0]"
18274,C1=CSCNC1,"[4, 5]"
18275,C1=CSCNC1,"[5, 0]"
18276,C1=CSCNC1,"[0, 5]"
18277,C1=CSCNC1,"[0]"
18278,C1=CSCNC1,"[3, 2]"
18279,C1=CSCNC1,"[3]"
18280,C1=C=N[CH]C=1,"[0, 1]"
18281,C1=C=N[CH]C=1,"[1, 2]"
18282,C1=C=N[CH]C=1,"[4, 0]"
18283,C1=C=N[CH]C=1,"[2, 1]"
18284,C1=C=N[CH]C=1,"[3, 4]"
18285,C1=C=N[CH]C=1,"[4, 3]"
18286,C1=C=N[CH]C=1,"[0, 4]"
18287,C1=C=N[CH]C=1,"[4]"
18288,C1=C=N[CH]C=1,"[2, 3]"
18289,C1=C=N[CH]C=1,"[1, 0]"
18290,C1=C=N[CH]C=1,"[3, 2]"
18291,C1=C=N[CH]C=1,"[3]"
18292,[CH]1C=C[CH]CCC1,"[0, 1]"
18293,[CH]1C=C[CH]CCC1,"[1, 2]"
